Original Air Date,Title,Instructor,Length,Type
Fri Nov  9 06:19:00 2018,20 min 90s Pop Ride,Denis Morton,20.0,Theme
Thu Nov  8 14:02:00 2018,10 min Cool Down Ride,Jenn Sherman,10.0,Low Impact
Thu Nov  8 13:19:00 2018,30 min 80s Pop Ride,Jenn Sherman,30.0,Theme
Thu Nov  8 09:19:00 2018,30 min Pop Ride,Matt Wilpers,30.0,Theme
Thu Nov  8 07:52:00 2018,20 min Classic Rock Ride,Hannah Corbin,20.0,Theme
Thu Nov  8 07:02:00 2018,10 min Cool Down Ride,Christine D'Ercole,10.0,Low Impact
Thu Nov  8 02:49:00 2018,45 min Power Zone Endurance Ride,Matt Wilpers,45.0,Power Zone
Wed Nov  7 13:19:00 2018,30 min Advanced Beginner Ride,Robin Arzon,30.0,Beginner
Wed Nov  7 12:50:00 2018,5 min Cool Down Ride,Jennifer Jacobs,5.0,Low Impact
Wed Nov  7 04:49:00 2018,45 min 90s Pop Ride,Cody Rigsby,45.0,Theme
Tue Nov  6 15:19:00 2018,45 min British Rock Ride,Jenn Sherman,45.0,Theme
Tue Nov  6 10:18:00 2018,30 min Disco Ride,Cody Rigsby,30.0,Theme
Tue Nov  6 07:51:00 2018,20 min Y2K Rock Ride,Matt Wilpers,20.0,Theme
Mon Nov  5 13:18:00 2018,30 min Intervals & Arms Ride,Alex Toussaint,30.0,Intervals
Mon Nov  5 07:18:00 2018,30 min 90s Rock Ride,Emma Lovewell,30.0,Theme
Mon Nov  5 02:48:00 2018,45 min 90s Rock Ride,Christine D'Ercole,45.0,Theme
Sun Nov  4 05:49:00 2018,45 min 80s Ride,Jenn Sherman,45.0,Theme
Sat Nov  3 12:20:00 2018,30 min Hip Hop Ride,Alex Toussaint,30.0,Theme
Fri Nov  2 09:17:00 2018,30 min Queen Rock Ride,Denis Morton,30.0,Theme
Fri Nov  2 06:18:00 2018,20 min Low Impact Ride,Denis Morton,20.0,Low Impact
Thu Nov  1 16:19:00 2018,45 min 80s Ride,Denis Morton,45.0,Theme
Thu Nov  1 13:19:00 2018,20 min Climb Ride,Jess King,20.0,Climb
Thu Nov  1 07:51:00 2018,20 min 70s Ride,Hannah Corbin,20.0,Theme
Thu Nov  1 07:19:00 2018,20 min 60s Ride,Hannah Corbin,20.0,Theme
Wed Oct 31 14:20:00 2018,45 min Intervals & Arms Ride,Hannah Corbin,45.0,Intervals
Wed Oct 31 13:50:00 2018,20 min Low Impact Ride,Robin Arzon,20.0,Low Impact
Wed Oct 31 13:15:00 2018,20 min 80s Ride,Robin Arzon,20.0,Theme
Wed Oct 31 06:19:00 2018,20 min Disco Ride,Ally Love,20.0,Theme
Tue Oct 30 13:20:00 2018,20 min 80s Pop Ride,Cody Rigsby,20.0,Theme
Tue Oct 30 11:49:00 2018,5 min Cool Down Ride,Christine D'Ercole,5.0,Low Impact
Tue Oct 30 07:18:00 2018,20 min 80s Rock Ride,Matt Wilpers,20.0,Theme
Mon Oct 29 11:25:00 2018,20 min Beginner Ride,Jess King,20.0,Beginner
Sun Oct 28 11:33:00 2018,30 min Power Zone Ride,Matt Wilpers,30.0,Power Zone
Fri Oct 26 06:51:00 2018,20 min Low Impact Ride,Jennifer Jacobs,20.0,Low Impact
Thu Oct 25 07:51:00 2018,20 min 90s Ride,Hannah Corbin,20.0,Theme
Thu Oct 25 07:19:00 2018,20 min 80s Ride,Hannah Corbin,20.0,Theme
Thu Oct 25 07:02:00 2018,10 min Cool Down Ride,Christine D'Ercole,10.0,Low Impact
Thu Oct 25 06:18:00 2018,30 min 80s Ride,Christine D'Ercole,30.0,Theme
Wed Oct 24 08:01:00 2018,10 min Climb Ride,Jenn Sherman,10.0,Climb
Wed Oct 24 03:49:00 2018,45 min 80s Pop Ride,Ally Love,45.0,Theme
Tue Oct 23 07:02:00 2018,10 min Cool Down Ride,Jenn Sherman,10.0,Low Impact
Tue Oct 23 04:48:00 2018,45 min 90s Rock Ride,Jenn Sherman,45.0,Theme
Mon Oct 22 14:19:00 2018,45 min Queen Pop Ride,Robin Arzon,45.0,Theme
Mon Oct 22 13:16:00 2018,30 min 80s Ride,Alex Toussaint,30.0,Theme
Sun Oct 21 11:34:00 2018,30 min Low Impact Ride,Emma Lovewell,30.0,Low Impact
Sat Oct 20 11:33:00 2018,30 min 70s Ride,Hannah Corbin,30.0,Theme
Sat Oct 20 09:34:00 2018,90 min HRZ Endurance Ride,Christine D'Ercole,90.0,Heart Rate Zone
Sat Oct 20 06:49:00 2018,45 min Low Impact Ride,Christine D'Ercole,45.0,Low Impact
Fri Oct 19 08:22:00 2018,30 min Low Impact Ride,Hannah Corbin,30.0,Low Impact
Fri Oct 19 08:01:00 2018,10 min Cool Down Ride,Emma Lovewell,10.0,Low Impact
Thu Oct 18 16:19:00 2018,45 min 70s Ride,Denis Morton,45.0,Theme
Thu Oct 18 13:19:00 2018,20 min 80s Pop Ride,Ally Love,20.0,Theme
Thu Oct 18 07:03:00 2018,10 min Cool Down Ride,Christine D'Ercole,10.0,Low Impact
Wed Oct 17 12:42:00 2018,15 min 80s Ride,Jenn Sherman,15.0,Theme
Wed Oct 17 12:18:00 2018,20 min Beginner Ride,Jenn Sherman,20.0,Beginner
Wed Oct 17 10:19:00 2018,30 min Intervals & Arms Ride,Alex Toussaint,30.0,Intervals
Wed Oct 17 07:18:00 2018,30 min 80s Pop Ride,Jenn Sherman,30.0,Theme
Tue Oct 16 15:19:00 2018,45 min Electronic Dance/EDM Ride,Jess King,45.0,Theme
Tue Oct 16 13:51:00 2018,20 min 70s Rock Ride,Ally Love,20.0,Theme
Tue Oct 16 11:52:00 2018,15 min Tabata Ride,Jess King,15.0,Intervals
Tue Oct 16 09:19:00 2018,30 min 90s Hip Hop Ride ,Alex Toussaint,30.0,Theme
Tue Oct 16 07:52:00 2018,20 min Classic Rock Ride,Denis Morton,20.0,Theme
Tue Oct 16 07:02:00 2018,10 min Cool Down Ride,Jenn Sherman,10.0,Low Impact
Tue Oct 16 04:49:00 2018,45 min 80s Rock Ride,Jenn Sherman,45.0,Theme
Mon Oct 15 11:35:00 2018,20 min Beginner Ride,Emma Lovewell,20.0,Beginner
Mon Oct 15 06:19:00 2018,20 min Country Ride,Denis Morton,20.0,Theme
Sun Oct 14 13:46:00 2018,45 min Funk Ride,Emma Lovewell,45.0,Theme
Sat Oct 13 11:34:00 2018,30 min Climb Ride,Jennifer Jacobs,30.0,Climb
Fri Oct 12 07:20:00 2018,30 min 80s Pop Ride,Emma Lovewell,30.0,Theme
Fri Oct 12 06:53:00 2018,20 min HIIT Ride,Denis Morton,20.0,Intervals
Wed Oct 10 06:51:00 2018,20 min 90s Pop Ride,Ally Love,20.0,Theme
Tue Oct  9 09:19:00 2018,30 min HIIT Ride,Cody Rigsby,30.0,Intervals
Tue Oct  9 07:51:00 2018,20 min 90s Rock Ride,Matt Wilpers,20.0,Theme
Sun Oct  7 12:18:00 2018,30 min Pop Ride,Emma Lovewell,30.0,Theme
Sun Oct  7 11:34:00 2018,30 min Low Impact Ride,Jess King,30.0,Low Impact
Fri Oct  5 08:21:00 2018,30 min Low Impact Ride,Jennifer Jacobs,30.0,Low Impact
Fri Oct  5 06:51:00 2018,20 min 70s Ride,Denis Morton,20.0,Theme
Thu Oct  4 13:21:00 2018,20 min Tabata Ride,Jess King,20.0,Intervals
Thu Oct  4 07:51:00 2018,20 min HIIT Ride,Hannah Corbin,20.0,Intervals
Thu Oct  4 07:19:00 2018,20 min Latin Ride,Hannah Corbin,20.0,Theme
Thu Oct  4 07:02:00 2018,10 min Cool Down Ride,Christine D'Ercole,10.0,Low Impact
Wed Oct  3 17:20:00 2018,45 min 70s Ride,Hannah Corbin,45.0,Theme
Tue Oct  2 07:18:00 2018,20 min Electronic Dance/EDM Ride,Matt Wilpers,20.0,Theme
Tue Oct  2 06:18:00 2018,30 min 80s Ride,Jenn Sherman,30.0,Theme
Mon Oct  1 15:19:00 2018,45 min Electronic Dance/EDM Ride,Emma Lovewell,45.0,Theme
Mon Oct  1 10:18:00 2018,30 min HIIT Ride,Jess King,30.0,Intervals
Mon Oct  1 06:52:00 2018,20 min Low Impact Ride,Christine D'Ercole,20.0,Low Impact
Sun Sep 30 05:52:00 2018,45 min Classic Rock Ride,Jenn Sherman,45.0,Theme
Thu Sep 27 16:20:00 2018,45 min 90s Rock Ride,Denis Morton,45.0,Theme
Thu Sep 27 14:18:00 2018,45 min Power Zone Endurance Ride,Denis Morton,45.0,Power Zone
Thu Sep 27 08:20:00 2018,30 min 80s Rock Ride,Emma Lovewell,30.0,Theme
Thu Sep 27 07:23:00 2018,20 min 90s Country Ride,Hannah Corbin,20.0,Theme
Wed Sep 26 14:01:00 2018,10 min Low Impact Ride,Robin Arzon,10.0,Low Impact
Wed Sep 26 08:02:00 2018,10 min Climb Ride,Jenn Sherman,10.0,Climb
Mon Sep 24 08:18:00 2018,30 min Power Zone Ride,Denis Morton,30.0,Power Zone
Sat Sep 22 08:33:00 2018,45 min Sweat Steady Ride,Jess King,45.0,Theme
Fri Sep 21 08:18:00 2018,30 min 90s Pop Ride,Cody Rigsby,30.0,Theme
Fri Sep 21 08:01:00 2018,10 min Climb Ride,Robin Arzon,10.0,Climb
Fri Sep 21 03:50:00 2018,45 min 90s Hip Hop Ride,Denis Morton,45.0,Theme
Thu Sep 20 06:18:00 2018,30 min Classic Rock Ride,Christine D'Ercole,30.0,Theme
Thu Sep 20 02:49:00 2018,45 min Power Zone Ride,Matt Wilpers,45.0,Power Zone
Wed Sep 19 06:51:00 2018,20 min 80s Pop Ride,Ally Love,20.0,Theme
Tue Sep 18 10:19:00 2018,30 min Low Impact Ride,Jess King,30.0,Low Impact
Tue Sep 18 07:18:00 2018,20 min 90s Rock Ride,Matt Wilpers,20.0,Theme
Tue Sep 18 03:49:00 2018,45 min 70s Pop Ride,Ally Love,45.0,Theme
Sat Sep 15 11:34:00 2018,30 min Advanced Beginner Ride,Jennifer Jacobs,30.0,Beginner
Sat Sep 15 08:34:00 2018,45 min Sweat Steady Ride,Jess King,45.0,Theme
Fri Sep 14 09:20:00 2018,30 min 80s Pop Ride,Denis Morton,30.0,Theme
Fri Sep 14 06:52:00 2018,20 min Climb Ride,Denis Morton,20.0,Climb
Fri Sep 14 03:49:00 2018,45 min Intervals & Arms Ride,Alex Toussaint,45.0,Intervals
Thu Sep 13 16:19:00 2018,45 min 90s Pop Ride,Denis Morton,45.0,Theme
Thu Sep 13 10:19:00 2018,30 min Pop Ride,Ally Love,30.0,Theme
Thu Sep 13 09:19:00 2018,30 min Low Impact Ride,Alex Toussaint,30.0,Low Impact
Thu Sep 13 07:02:00 2018,10 min Climb Ride,Christine D'Ercole,10.0,Climb
Thu Sep 13 04:53:00 2018,45 min 90s Ride,Emma Lovewell,45.0,Theme
Wed Sep 12 15:20:00 2018,45 min Hip Hop Ride,Robin Arzon,45.0,Theme
Wed Sep 12 08:02:00 2018,10 min Climb Ride,Jenn Sherman,10.0,Climb
Tue Sep 11 14:02:00 2018,10 min Climb Ride,Cody Rigsby,10.0,Climb
Tue Sep 11 04:50:00 2018,45 min 70s Rock Ride,Jenn Sherman,45.0,Theme
Mon Sep 10 06:17:00 2018,20 min 70s Rock Ride,Christine D'Ercole,20.0,Theme
Sun Sep  9 12:19:00 2018,30 min Low Impact Ride,Emma Lovewell,30.0,Low Impact
Sun Sep  9 11:34:00 2018,30 min 80s Pop Ride,Ally Love,30.0,Theme
Sun Sep  9 09:34:00 2018,45 min 80s Ride,Emma Lovewell,45.0,Theme
Sun Sep  9 04:49:00 2018,45 min Soul Music Ride,Ally Love,45.0,Theme
Sat Sep  8 12:19:00 2018,30 min Intervals & Arms Ride,Denis Morton,30.0,Intervals
Fri Sep  7 06:19:00 2018,20 min HIIT Ride,Denis Morton,20.0,Intervals
Thu Sep  6 13:52:00 2018,20 min Low Impact Ride,Jenn Sherman,20.0,Low Impact
Thu Sep  6 09:17:00 2018,30 min Power Zone Ride,Matt Wilpers,30.0,Power Zone
Tue Sep  4 13:51:00 2018,20 min 80s Pop Ride,Cody Rigsby,20.0,Theme
Tue Sep  4 10:20:00 2018,30 min Low Impact Ride,Jess King,30.0,Low Impact
Tue Sep  4 07:01:00 2018,10 min Cool Down Ride,Jenn Sherman,10.0,Low Impact
Sun Sep  2 06:19:00 2018,45 min Yacht Rock Ride,Jenn Sherman,45.0,Theme
Sat Sep  1 10:48:00 2018,30 min Classic Rock Ride,Hannah Corbin,30.0,Theme
Sat Sep  1 08:34:00 2018,45 min Sweat Steady Ride,Jess King,45.0,Theme
Fri Aug 31 12:13:00 2018,15 min HIIT Ride,Denis Morton,15.0,Intervals
Fri Aug 31 11:55:00 2018,15 min Climb Ride,Denis Morton,15.0,Climb
Fri Aug 31 11:23:00 2018,20 min Beginner Ride,Denis Morton,20.0,Beginner
Fri Aug 31 09:00:00 2018,15 min Canadian Roads Scenic Ride,None,15.0,Scenic (Cycling)
Thu Aug 30 11:51:00 2018,15 min 90s Rock Ride,Christine D'Ercole,15.0,Theme
Thu Aug 30 10:20:00 2018,30 min Hip Hop Ride,Ally Love,30.0,Theme
Thu Aug 30 08:01:00 2018,10 min Low Impact Ride,Hannah Corbin,10.0,Low Impact
Wed Aug 29 13:19:00 2018,20 min HIIT Ride,Cody Rigsby,20.0,Intervals
Wed Aug 29 08:30:00 2018,30 min 90s Rock Ride,Christine D'Ercole,30.0,Theme
Wed Aug 29 07:21:00 2018,30 min Low Impact Ride,Jenn Sherman,30.0,Low Impact
Tue Aug 28 16:19:00 2018,45 min 80s Ride,Christine D'Ercole,45.0,Theme
Tue Aug 28 11:30:00 2018,20 min Beginner Ride,Matt Wilpers,20.0,Beginner
Tue Aug 28 09:18:00 2018,30 min 80s Ride,Alex Toussaint,30.0,Theme
Tue Aug 28 08:02:00 2018,10 min Climb Ride,Matt Wilpers,10.0,Climb
Mon Aug 27 14:19:00 2018,45 min 90s Pop Ride,Jess King,45.0,Theme
Mon Aug 27 13:19:00 2018,20 min HIIT Ride,Alex Toussaint,20.0,Intervals
Mon Aug 27 07:18:00 2018,30 min 70s Ride,Jenn Sherman,30.0,Theme
Sat Aug 25 14:49:00 2018,45 min Pop Ride,Matt Wilpers,45.0,Theme
Sat Aug 25 13:04:00 2018,30 min 90s Rock Ride,Matt Wilpers,30.0,Theme
Sat Aug 25 12:19:00 2018,30 min Intervals & Arms Ride,Alex Toussaint,30.0,Intervals
Fri Aug 24 12:11:00 2018,20 min Beginner Ride,Cody Rigsby,20.0,Theme
Fri Aug 24 10:19:00 2018,30 min 80s Pop Ride,Emma Lovewell,30.0,Theme
Fri Aug 24 09:20:00 2018,30 min New Tracks Ride,Cody Rigsby,30.0,Theme
Fri Aug 24 07:19:00 2018,20 min Funk Ride,Emma Lovewell,20.0,Theme
Thu Aug 23 15:20:00 2018,45 min Trap Music Ride,Jess King,45.0,Theme
Wed Aug 22 16:19:00 2018,45 min Intervals & Arms Ride,Emma Lovewell,45.0,Intervals
Wed Aug 22 08:19:00 2018,30 min 80s Rock Ride,Christine D'Ercole,30.0,Theme
Wed Aug 22 07:20:00 2018,30 min 80s Ride,Jenn Sherman,30.0,Theme
Tue Aug 21 11:45:00 2018,20 min FTP Test Ride,Denis Morton,20.0,Power Zone
Tue Aug 21 11:28:00 2018,10 min FTP Warm Up Ride,Denis Morton,10.0,Power Zone
Mon Aug 20 13:19:00 2018,20 min Tabata Ride,Alex Toussaint,20.0,Intervals
Mon Aug 20 06:18:00 2018,45 min 90s Rock Ride,Christine D'Ercole,45.0,Theme
Mon Aug 20 04:48:00 2018,45 min 80s Rock Ride,Matt Wilpers,45.0,Theme
Sun Aug 19 06:19:00 2018,45 min Yacht Rock Ride,Jenn Sherman,45.0,Theme
Sat Aug 18 13:03:00 2018,30 min Power Zone Ride,Matt Wilpers,30.0,Power Zone
Sat Aug 18 10:50:00 2018,30 min Low Impact Ride,Hannah Corbin,30.0,Low Impact
Fri Aug 17 11:35:00 2018,15 min HIIT Ride,Jess King,15.0,Intervals
Fri Aug 17 09:19:00 2018,30 min 80s Pop Ride,Denis Morton,30.0,Theme
Fri Aug 17 08:19:00 2018,30 min 80s Ride,Hannah Corbin,30.0,Theme
Fri Aug 17 03:50:00 2018,45 min 80s Ride,Alex Toussaint,45.0,Theme
Thu Aug 16 14:20:00 2018,45 min Power Zone Ride,Denis Morton,45.0,Power Zone
Thu Aug 16 13:19:00 2018,20 min HIIT Ride,Jess King,20.0,Intervals
Thu Aug 16 11:45:00 2018,15 min Hip Hop Ride,Robin Arzon,15.0,Theme
Thu Aug 16 09:30:00 2018,30 min 70s Ride,Christine D'Ercole,30.0,Theme
Thu Aug 16 03:52:00 2018,45 min Intervals & Arms Ride,Ally Love,45.0,Intervals
Wed Aug 15 13:51:00 2018,20 min Low Impact Ride,Robin Arzon,20.0,Low Impact
Wed Aug 15 09:18:00 2018,30 min Y2K Rock Ride,Emma Lovewell,30.0,Theme
Tue Aug 14 13:51:00 2018,20 min 90s Pop Ride,Cody Rigsby,20.0,Theme
Tue Aug 14 13:19:00 2018,20 min 80s Pop Ride,Cody Rigsby,20.0,Theme
Tue Aug 14 06:18:00 2018,45 min 70s Rock Ride,Jenn Sherman,45.0,Theme
Mon Aug 13 07:18:00 2018,30 min HIIT Ride,Jennifer Jacobs,30.0,Intervals
Mon Aug 13 06:19:00 2018,45 min 90s Ride,Christine D'Ercole,45.0,Theme
Mon Aug 13 04:49:00 2018,45 min Intervals & Arms Ride,Matt Wilpers,45.0,Intervals
Sun Aug 12 06:19:00 2018,45 min Yacht Rock Ride,Jenn Sherman,45.0,Theme
Sat Aug 11 06:19:00 2018,45 min Intervals & Arms Ride,Robin Arzon,45.0,Intervals
Sat Aug 11 05:19:00 2018,45 min 70s Pop Ride,Hannah Corbin,45.0,Theme
Sat Aug 11 04:19:00 2018,45 min HRZ Endurance Ride,Jennifer Jacobs,45.0,Heart Rate Zone
Fri Aug 10 12:33:00 2018,15 Min 70s Ride,Hannah Corbin,15.0,Theme
Thu Aug  9 10:21:00 2018,30 min Hip Hop Ride,Ally Love,30.0,Theme
Thu Aug  9 08:01:00 2018,10 min Low Impact Ride,Hannah Corbin,10.0,Low Impact
Thu Aug  9 06:00:00 2018,15 Min HIIT Ride,Cody Rigsby,15.0,Intervals
Mon Aug  6 13:20:00 2018,20 min 80s Ride,Alex Toussaint,20.0,Theme
Mon Aug  6 12:30:00 2018,10 min Cool Down Ride,Robin Arzon,10.0,Low Impact
Mon Aug  6 07:19:00 2018,30 min 70s Ride,Denis Morton,30.0,Theme
Mon Aug  6 06:19:00 2018,45 min Y2K Pop Ride,Ally Love,45.0,Theme
Sun Aug  5 09:33:00 2018,45 min Y2K Rock Ride,Emma Lovewell,45.0,Theme
Sun Aug  5 05:19:00 2018,45 min 90s Ride,Ally Love,45.0,Theme
Sun Aug  5 04:19:00 2018,45 min 70s Rock Ride,Matt Wilpers,45.0,Theme
Sat Aug  4 10:48:00 2018,30 min Low Impact Ride,Hannah Corbin,30.0,Low Impact
Fri Aug  3 12:05:00 2018,15 Min Climb Ride,Hannah Corbin,15.0,Climb
Fri Aug  3 11:21:00 2018,30 min Pop Ride,Cody Rigsby,30.0,Theme
Fri Aug  3 09:18:00 2018,30 min Fresh Friday Ride,Denis Morton,30.0,Theme
Thu Aug  2 13:51:00 2018,20 min 90s Pop Ride,Robin Arzon,20.0,Theme
Thu Aug  2 11:34:00 2018,20 min Classic Rock Ride,Jennifer Jacobs,20.0,Theme
Thu Aug  2 09:19:00 2018,30 min 80s Rock Ride,Christine D'Ercole,30.0,Theme
Thu Aug  2 08:19:00 2018,30 min Pop Ride,Emma Lovewell,30.0,Theme
Thu Aug  2 08:01:00 2018,10 min Cool Down Ride,Hannah Corbin,10.0,Low Impact
Thu Aug  2 02:49:00 2018,45 min Y2K Rock Ride,Matt Wilpers,45.0,Theme
Wed Aug  1 16:20:00 2018,45 min 90s Ride,Emma Lovewell,45.0,Theme
Wed Aug  1 13:51:00 2018,20 min 80s Ride,Robin Arzon,20.0,Theme
Wed Aug  1 10:30:00 2018,30 min 80s Pop Ride,Ally Love,30.0,Theme
Wed Aug  1 09:20:00 2018,30 min Groove Ride,Emma Lovewell,30.0,Groove
Wed Aug  1 08:17:00 2018,30 min 90s Ride,Christine D'Ercole,30.0,Theme
Tue Jul 31 14:19:00 2018,45 min HRZ Max Capacity Ride,Christine D'Ercole,45.0,Heart Rate Zone
Tue Jul 31 06:18:00 2018,45 min 90s Rock Ride,Jenn Sherman,45.0,Theme
Mon Jul 30 17:19:00 2018,45 min 90s Pop Ride,Ally Love,45.0,Theme
Mon Jul 30 14:19:00 2018,45 min 90s Pop Ride,Robin Arzon,45.0,Theme
Mon Jul 30 13:51:00 2018,20 min Pop Ride,Alex Toussaint,20.0,Theme
Sat Jul 28 10:49:00 2018,30 min 80s Ride,Hannah Corbin,30.0,Theme
Fri Jul 27 11:58:00 2018,15 min Climb Ride,Denis Morton,15.0,Climb
Fri Jul 27 07:52:00 2018,20 min Groove Ride,Emma Lovewell,20.0,Groove
Thu Jul 26 13:52:00 2018,20 min Low Impact Ride,Jess King,20.0,Low Impact
Thu Jul 26 13:19:00 2018,20 min Tabata Ride,Jess King,20.0,Intervals
Thu Jul 26 11:28:00 2018,30 min Advanced Beginner Ride,Hannah Corbin,30.0,Beginner
Thu Jul 26 08:19:00 2018,30 min Intervals & Arms Ride,Emma Lovewell,30.0,Intervals
Wed Jul 25 13:51:00 2018,20 min Pop Ride,Robin Arzon,20.0,Theme
Tue Jul 24 12:21:00 2018,15 min Climb Ride,Emma Lovewell,15.0,Climb
Tue Jul 24 11:49:00 2018,15 min 70's Rock Ride,Christine D'Ercole,15.0,Climb
Mon Jul 23 11:24:00 2018,20 min Beginner Ride,Jess King,20.0,Beginner
Sun Jul 22 06:19:00 2018,45 min Yacht Rock Ride,Jenn Sherman,45.0,Theme
Sun Jul 22 04:19:00 2018,45 min Southern Rock Ride,Jenn Sherman,45.0,Theme
Thu Jul 19 06:19:00 2018,45 min 80s Rock Ride,Hannah Corbin,45.0,Theme
Wed Jul 18 17:20:00 2018,45 min 80s Pop Ride,Hannah Corbin,45.0,Theme
Wed Jul 18 13:19:00 2018,20 min Tabata Ride,Robin Arzon,20.0,Intervals
Wed Jul 18 11:44:00 2018,15 min 90's Pop Ride,Ally Love,15.0,Theme
Wed Jul 18 08:20:00 2018,30 min Low Impact Ride,Jenn Sherman,30.0,Low Impact
Tue Jul 17 11:32:00 2018,20 min Beginner Ride,Alex Toussaint,20.0,Beginner
Mon Jul 16 13:51:00 2018,20 min Low Impact Ride,Alex Toussaint,20.0,Low Impact
Mon Jul 16 09:19:00 2018,30 min 80s Pop Ride,Jenn Sherman,30.0,Theme
Mon Jul 16 08:19:00 2018,30 min HIIT Ride,Denis Morton,30.0,Intervals
Mon Jul 16 06:00:00 2018,15 min 90s Rock Ride,Emma Lovewell,14.816666666666666,Theme
Sat Jul 14 11:34:00 2018,30 min 90s Pop Ride,Jess King,30.0,Theme
Sat Jul 14 10:49:00 2018,30 min Low Impact Ride,Hannah Corbin,30.0,Low Impact
Sat Jul 14 05:18:00 2018,45 min 70s Pop Ride,Hannah Corbin,45.0,Theme
Fri Jul 13 05:00:00 2018,15 min 80s Ride,Jennifer Jacobs,15.0,Theme
Thu Jul 12 13:51:00 2018,20 min 80s Ride,Jess King,20.0,Theme
Thu Jul 12 04:50:00 2018,45 min 80s Pop Ride,Ally Love,45.0,Theme
Wed Jul 11 11:29:00 2018,20 min Beginner Ride,Robin Arzon,20.0,Beginner
Wed Jul 11 10:00:00 2018,15 min Low Impact Ride,Christine D'Ercole,15.0,Low Impact
Wed Jul 11 07:19:00 2018,30 min 80s Ride,Jenn Sherman,30.0,Theme
Tue Jul 10 13:51:00 2018,20 min 80s Pop Ride,Cody Rigsby,20.0,Theme
Tue Jul 10 13:19:00 2018,20 min 90s Ride,Cody Rigsby,20.0,Theme
Tue Jul 10 07:19:00 2018,30 min 90s Pop Ride,Ally Love,30.0,Theme
Mon Jul  9 08:18:00 2018,30 min Intervals & Arms Ride,Denis Morton,30.0,Intervals
Sun Jul  8 09:34:00 2018,45 min Y2K Rock Ride,Emma Lovewell,45.0,Theme
Mon Jul  2 14:49:00 2018,45 min 80s Pop Ride,Denis Morton,45.0,Theme
Fri Jun 29 07:51:00 2018,20 min Groove Ride,Emma Lovewell,20.0,Groove
Thu Jun 28 09:19:00 2018,30 min 80s Pop Ride,Christine D'Ercole,30.0,Theme
Thu Jun 28 08:18:00 2018,30 min 80s Rock Ride,Emma Lovewell,30.0,Theme
Wed Jun 27 17:19:00 2018,45 min Electronic Dance/EDM Ride,Hannah Corbin,45.0,Theme
Wed Jun 27 13:51:00 2018,20 min Hip Hop Ride,Robin Arzon,20.0,Theme
Mon Jun 25 16:20:00 2018,45 min Electronic Dance/EDM Ride,Jess King,45.0,Theme
Mon Jun 25 13:19:00 2018,20 min HIIT Ride,Alex Toussaint,20.0,Intervals
Mon Jun 25 11:23:00 2018,20 min Beginner Ride,Jess King,20.0,Beginner
Mon Jun 25 06:18:00 2018,45 min Crank It Up Ride,Christine D'Ercole,45.0,Theme
Sun Jun 24 09:33:00 2018,45 min Hip Hop Ride,Hannah Corbin,45.0,Theme
Sun Jun 24 04:19:00 2018,45 min 70s Rock Ride,Matt Wilpers,45.0,Theme
Fri Jun 22 09:22:00 2018,30 min 90s Pop Ride,Denis Morton,30.0,Theme
Fri Jun 22 08:19:00 2018,30 min Low Impact Ride,Hannah Corbin,30.0,Low Impact
Fri Jun 22 07:51:00 2018,20 min Funk Ride,Emma Lovewell,20.0,Theme
Fri Jun 22 07:20:00 2018,20 min 90s Rock Ride,Emma Lovewell,20.0,Theme
Thu Jun 21 08:01:00 2018,10 min Cool Down Ride,Hannah Corbin,10.0,Low Impact
Tue Jun 19 14:20:00 2018,45 min Imagine Dragons Ride,Christine D'Ercole,45.0,Theme
Tue Jun 19 13:52:00 2018,20 min Pop Ride,Cody Rigsby,20.0,Theme
Tue Jun 19 13:19:00 2018,20 min HIIT Ride,Cody Rigsby,20.0,Intervals
Sun Jun 17 14:50:00 2018,45 min Live DJ Ride,Emma Lovewell,45.0,Live DJ
Sat Jun 16 07:18:00 2018,60 min HRZ Endurance Ride,Christine D'Ercole,60.0,Heart Rate Zone
Thu Jun 14 14:18:00 2018,45 min Power Zone Ride,Denis Morton,45.0,Power Zone
Thu Jun 14 13:52:00 2018,20 min 80s Ride,Jenn Sherman,20.0,Theme
Thu Jun 14 08:01:00 2018,10 min Low Impact Ride,Hannah Corbin,10.0,Low Impact
Wed Jun 13 14:19:00 2018,45 min 90s Pop Ride,Hannah Corbin,45.0,Theme
Wed Jun 13 08:18:00 2018,30 min 90s Rock Ride,Christine D'Ercole,30.0,Theme
Mon Jun 11 09:18:00 2018,30 min Climb Ride,Jennifer Jacobs,30.0,Climb
Mon Jun 11 06:18:00 2018,45 min Crank It Up Ride,Christine D'Ercole,45.0,Theme
Sun Jun 10 06:20:00 2018,45 min 90s Pop Ride,Denis Morton,45.0,Theme
Sat Jun  9 06:18:00 2018,45 min Pride Ride,Christine D'Ercole,45.0,Theme
Fri Jun  8 10:19:00 2018,30 min Pop Ride,Cody Rigsby,30.0,Theme
Fri Jun  8 08:19:00 2018,30 min 80s Ride,Hannah Corbin,30.0,Theme
Thu Jun  7 11:55:00 2018,20 min Beginner Ride,Hannah Corbin,20.0,Beginner
Thu Jun  7 11:30:00 2018,15 min HIIT Ride,Hannah Corbin,15.0,Intervals
Wed Jun  6 14:19:00 2018,45 min 90s Pop Ride,Cody Rigsby,45.0,Theme
Wed Jun  6 08:18:00 2018,30 min 80s Rock Ride,Christine D'Ercole,30.0,Theme
